#张雪峰回应文科都是服务业#,Query time: 2023-12-24 13:41:06,likes
这几天比较忙，今天来聊一聊张雪峰说“文科都是服务业，要舔”这回事！我知道，从贬损新闻专业开始，张雪峰就一直对人文学科有偏见！所以这样的话从他嘴里说出来，一点都不为过。工作舔这个事，我觉得张雪峰是赤裸裸地鄙视文科，没有一视同仁。毕竟他还漏说了理工医农等等，啥学科其实都一样，很多都 这几天比较忙，今天来聊一聊张雪峰说“文科都是服务业，要舔”这回事！我知道，从贬损新闻专业开始，张雪峰就一直对人文学科有偏见！所以这样的话从他嘴里说出来，一点都不为过。工作舔这个事，我觉得张雪峰是赤裸裸地鄙视文科，没有一视同仁。毕竟他还漏说了理工医农等等，啥学科其实都一样，很多都是服务业。医生为病人服务，理工科为研究、为项目服务，哪里不是服务？除了直接进场打螺丝，去工地搬砖，下地种田，哪个不需要和人打交道，哪一个不是为自己的领导客户服务？说清了服务业这个词，再来讲一讲“舔”。TM，张雪峰用词太狠太精准了！也正是这样的精准，刺痛了多少人的心？所以张雪峰必须出来道歉。“舔”在张雪峰的语言环境中，我总结应该是确实得低声下气，低头哈腰去“舔”，谄媚等等。事实上，中国很多工作就是如此，张雪峰没给别人打过工可能不清楚。要不要“舔”取决于你的上司，你的客户，你的领导，和你报考的学科无关，和你从事的职业无关，这个事情在中国太常见了！如果你也是这种情况，请在文后给我点个赞！其实“舔”这个事情即不是服务业的问题，也不是学科的问题，而是中国工作生态问题。之前有一个段子，说外国的资本家是真资本家，你给他赚到钱就可以了。中国的企业主倒是有点像奴隶主，他花钱雇佣你，巴不得你24小时待命，即便没有创造价值，没有工作内容，他也希望你最好坐在办公室里加班，至于加班创造的价值，倒是其次，你说如果遇到这样的工作，你舔不舔？另外一个就是“卷”，别人舔了，你舔不舔？就拿海底捞举例子吧，服务员本质工作下单、上菜、端茶递水，现在还要给人跳科目三，你说这是不是被同事被门店卷起来了，卷到跳舞讨好客户，本质上也是一种“舔”，而且这项跳舞，在服务员的本职工作之外。你说一个服务员，他有文科理科之分吗？总结而言：1、张雪峰对文科有偏见，这样很不好，他如果一直贬损文科。呵呵，有他好果子吃，传媒行业很多都是文科生占据，这种“宣战”，只会让他陷入糟糕的舆论环境中，这一次更是惹了众怒！他必须出来道歉，平息众怒。2、文科理科医学农学等等，舔不舔，不是由学科决定的，是由你这个行业的生态、你的雇主、你的客户决定的，视工作环境而定，或者说是权力决定。90年代以前的国营商店，店里写着“为人民服务”，实际上她们的态度怎么样呢？有些国营饭店，甚至写着“不准打骂顾客”，你说谁是服务业？3、“舔”，这个词把打工人和服务对象对立起来了，你之所以“舔”无非对方掌握了你所需要的金钱、资源等，一旦攻守之势易也，这个打工人马上会让别人来“舔”他！舔绝对不是正常的工作生态，是对权力的无奈，也是对权力的崇拜，一旦手握权力，即可使人舔，从来都忽视了人的尊严，未把人当作人！4、这样“舔”的工作环境在中国普遍存在，外国有没有不知道，但从劳动法执行的程度，现有工作岗位急剧减少的情况来看，中国情况会更糟糕一点。5、最后奉劝一下张雪峰和信奉张雪峰的学生和家长们，张雪峰的话也不用全信。报好专业固然可以更好地找工作，但也不一定保险。毕竟现在的就业市场，各行各业都很难。在选择专业时，兼顾一下自己的自身能力、兴趣爱好等，这种情况下，或许在专业上能够取得更好的成就，在未来的择业中，能够占据一定优势。否则，选一个自己学不来，没兴趣的专业，你确信你自己就比你的同学们更优秀吗？以上，与大家分享，欢迎点赞转发关注打赏！,2023-12-10 10:21,2
虽然不好听，但不得不说，除了极个别非常特殊的文科专业外，他说的对…… ,2023-12-10 10:17,2
这是一个非常极端的事实！,2023-12-10 10:16,0
张雪峰回应文科都是服务业,2023-12-10 10:15,0
有一个定律，你在感情上伤害了某个人，后来必定会有一个人来让你同样体会那种伤害。,2023-12-10 10:15,49
当公务员是服务员（服务型政府）；当教师是服务业；当律师是服务员；当记者是服务业；当导游、文秘、翻译是服务业；当销售、做老板都是服务业，音乐家、明星也一样……感觉没毛病！AI数字人 自动直 当公务员是服务员（服务型政府）；当教师是服务业；当律师是服务员；当记者是服务业；当导游、文秘、翻译是服务业；当销售、做老板都是服务业，音乐家、明星也一样……感觉没毛病！AI数字人 自动直播 ,2023-12-10 10:13,0
这伙计早晚毁在自己的嘴上。 ,2023-12-10 10:13,1
说的大实话，反驳的人身子在颤抖 ,2023-12-10 10:08,0
其实一点没问题。只是说的有点直白了。。服务行业包罗万象，为人民服务也是服务业啊 ,2023-12-10 10:06,1
张雪峰用道歉、跪舔网友、给网友舔开心这些行为，充分用事实上演了一遍服务业的工作内容。,2023-12-10 10:03,0
作为文科毕业生表示张老师说得对 ,2023-12-10 10:03,0
文科都是服务业？总结起来就是“舔”？其实张雪峰说得话糙理不糙，只是不用区分文理。目前，“一入文科深似海”，文科生“失宠”早已不是新鲜事。因为中国是一个制造业/工业大国，行业需要的人才多以理科生为主，而且我们当前所处的时代，经济没有多少增长点，生产力越来越疲乏。在这个风口上，代表技 文科都是服务业？总结起来就是“舔”？其实张雪峰说得话糙理不糙，只是不用区分文理。目前，“一入文科深似海”，文科生“失宠”早已不是新鲜事。因为中国是一个制造业/工业大国，行业需要的人才多以理科生为主，而且我们当前所处的时代，经济没有多少增长点，生产力越来越疲乏。在这个风口上，代表技术能力的理科生更加被需要。所以相对来说，文科生就没有那么好的就业优势了，其尽头是考公考编或者就算从事与本专业相关的职业也陷入了服务别人的籓篱之中。比如医生要服务患者、老师要服务学生，律师要服务委托人…..总之，文科生会处于被动地位，要看着别人的脸色工作。但实际上任何职业都是如此，学理也不例外。马克思指出：“资本以雇佣劳动为前提，而雇佣劳动又以资本为前提，两者相互制约，两者相互产生。”于是，资本在雇佣生产过程中会发展成一种“强制关系”，从而迫使劳动者一刻不能停歇的去从事更多的劳动。尤其是在社会压力剧增的当下，随着生活成本的加大和跃升机会的压缩，个体不得不依赖资本的“施舍”来增加自身的财富，确保生活的维持和体面。换句话说，只要存在雇佣关系，不管学文学理，从事什么职业，为了赚到钱，为了维持生活面对房贷、车贷和无处不在的消费陷阱，年轻人都会臣服于资本，都是“舔”老板，“舔”甲方。所以其实只要是市场经济，只要有“商业”，就有需求和供给关系。那么只要是买方市场的情况下，卖方都得陪着笑。文科得笑，理工科也一样得笑。不是说只有文科生是赔笑专业的。那回过头看，学文还是学理就不用太过纠结。“存在即合理”，文理各有各的优势，文科能够培养学生真实的表达能力和挖掘错误本质的分析能力，理科能够培养学生缜密的逻辑思维能力和高效的解决问题能力，这就意味着学生扬长避短很重要。自己的优势在哪里就学什么，不必对理科缺乏足够的自信就选择文科，也不必因文科没有足够的就业优势就选择理科，跟风选择，缺乏热爱，将来很有可能垫底。所以功利的决定不一定适合自己，未来发展不仅跟行业有关，也跟个人理想有关。,2023-12-10 10:01,9
让人说话天塌不下来，怎么？既得利益者连一句实话都容不得了？服务业很衰吗？为人民服务不也是服务？你们急啥？你们这些文科睾才生语出惊人自视甚高屁股坐到另一头立场歪到人民对立面的时候有换位思考不？张雪峰没错，错的是小布尔乔亚们。今日张雪峰，明日张献忠。 ,2023-12-10 11:56,0
